Variables;result
x_transbord_client2_final_client28_d1;0
y_transbord_client2_final_client28_d1;1
x_transbord_client2_final_client28_d3;0
y_transbord_client2_final_client28_d3;0
x_transbord_client2_final_client28_d4;0
y_transbord_client2_final_client28_d4;0
x_transbord_client2_final_client29_d1;0
y_transbord_client2_final_client29_d1;1
x_transbord_client2_final_client29_d3;0
y_transbord_client2_final_client29_d3;0
x_transbord_client2_final_client29_d4;0
y_transbord_client2_final_client29_d4;0
x_transbord_client2_final_client30_d1;0
y_transbord_client2_final_client30_d1;1
x_transbord_client2_final_client30_d3;0
y_transbord_client2_final_client30_d3;0
x_transbord_client2_final_client30_d4;0
y_transbord_client2_final_client30_d4;0
x_transbord_client3_final_client1_d1;0
y_transbord_client3_final_client1_d1;1
x_transbord_client3_final_client1_d3;0
y_transbord_client3_final_client1_d3;0
x_transbord_client3_final_client1_d4;0
y_transbord_client3_final_client1_d4;0
x_transbord_client3_final_client2_d1;0
y_transbord_client3_final_client2_d1;1
x_transbord_client3_final_client2_d3;0
y_transbord_client3_final_client2_d3;0
x_transbord_client3_final_client2_d4;0
y_transbord_client3_final_client2_d4;0
x_transbord_client3_final_client3_d1;0
y_transbord_client3_final_client3_d1;1
x_transbord_client3_final_client3_d3;0
y_transbord_client3_final_client3_d3;0
x_transbord_client3_final_client3_d4;0
y_transbord_client3_final_client3_d4;0
x_transbord_client3_final_client4_d1;0
y_transbord_client3_final_client4_d1;1
x_transbord_client3_final_client4_d3;0
y_transbord_client3_final_client4_d3;0
x_transbord_client3_final_client4_d4;0
y_transbord_client3_final_client4_d4;0
x_transbord_client3_final_client5_d1;0
y_transbord_client3_final_client5_d1;1
x_transbord_client3_final_client5_d3;0
y_transbord_client3_final_client5_d3;0
x_transbord_client3_final_client5_d4;0
y_transbord_client3_final_client5_d4;0
x_transbord_client3_final_client6_d1;0
y_transbord_client3_final_client6_d1;1
x_transbord_client3_final_client6_d3;0
y_transbord_client3_final_client6_d3;0
x_transbord_client3_final_client6_d4;0
y_transbord_client3_final_client6_d4;0
x_transbord_client3_final_client7_d1;0
y_transbord_client3_final_client7_d1;1
x_transbord_client3_final_client7_d3;0
y_transbord_client3_final_client7_d3;0
x_transbord_client3_final_client7_d4;0
y_transbord_client3_final_client7_d4;0
x_transbord_client3_final_client8_d1;49,05
y_transbord_client3_final_client8_d1;1
x_transbord_client3_final_client8_d3;0
y_transbord_client3_final_client8_d3;0
x_transbord_client3_final_client8_d4;0
y_transbord_client3_final_client8_d4;0
x_transbord_client3_final_client9_d1;0
y_transbord_client3_final_client9_d1;1
x_transbord_client3_final_client9_d3;0
y_transbord_client3_final_client9_d3;0
x_transbord_client3_final_client9_d4;0
y_transbord_client3_final_client9_d4;0
x_transbord_client3_final_client10_d1;0
y_transbord_client3_final_client10_d1;1
x_transbord_client3_final_client10_d3;0
y_transbord_client3_final_client10_d3;0
x_transbord_client3_final_client10_d4;0
y_transbord_client3_final_client10_d4;0
x_transbord_client3_final_client11_d1;0
y_transbord_client3_final_client11_d1;1
x_transbord_client3_final_client11_d3;0
y_transbord_client3_final_client11_d3;0
x_transbord_client3_final_client11_d4;0
y_transbord_client3_final_client11_d4;0
x_transbord_client3_final_client12_d1;0
y_transbord_client3_final_client12_d1;1
x_transbord_client3_final_client12_d3;0
y_transbord_client3_final_client12_d3;0
x_transbord_client3_final_client12_d4;0
y_transbord_client3_final_client12_d4;0
x_transbord_client3_final_client13_d1;0
y_transbord_client3_final_client13_d1;1
x_transbord_client3_final_client13_d3;0
y_transbord_client3_final_client13_d3;0
x_transbord_client3_final_client13_d4;0
y_transbord_client3_final_client13_d4;0
x_transbord_client3_final_client14_d1;0
y_transbord_client3_final_client14_d1;1
x_transbord_client3_final_client14_d3;0
y_transbord_client3_final_client14_d3;0
x_transbord_client3_final_client14_d4;0
y_transbord_client3_final_client14_d4;0
x_transbord_client3_final_client15_d1;0
y_transbord_client3_final_client15_d1;1
x_transbord_client3_final_client15_d3;0
y_transbord_client3_final_client15_d3;0
x_transbord_client3_final_client15_d4;0
y_transbord_client3_final_client15_d4;0
x_transbord_client3_final_client16_d1;65,77
y_transbord_client3_final_client16_d1;1
x_transbord_client3_final_client16_d3;0
y_transbord_client3_final_client16_d3;0
x_transbord_client3_final_client16_d4;0
y_transbord_client3_final_client16_d4;0
x_transbord_client3_final_client17_d1;0
y_transbord_client3_final_client17_d1;1
x_transbord_client3_final_client17_d3;0
y_transbord_client3_final_client17_d3;0
x_transbord_client3_final_client17_d4;0
y_transbord_client3_final_client17_d4;0
x_transbord_client3_final_client18_d1;0
y_transbord_client3_final_client18_d1;1
x_transbord_client3_final_client18_d3;0
y_transbord_client3_final_client18_d3;0
x_transbord_client3_final_client18_d4;0
y_transbord_client3_final_client18_d4;0
x_transbord_client3_final_client19_d1;0
y_transbord_client3_final_client19_d1;1
x_transbord_client3_final_client19_d3;0
y_transbord_client3_final_client19_d3;0
x_transbord_client3_final_client19_d4;0
y_transbord_client3_final_client19_d4;0
x_transbord_client3_final_client20_d1;26,2499999999998
y_transbord_client3_final_client20_d1;1
x_transbord_client3_final_client20_d3;0
y_transbord_client3_final_client20_d3;0
x_transbord_client3_final_client20_d4;0
y_transbord_client3_final_client20_d4;0
x_transbord_client3_final_client21_d1;0
y_transbord_client3_final_client21_d1;1
x_transbord_client3_final_client21_d3;0
y_transbord_client3_final_client21_d3;0
x_transbord_client3_final_client21_d4;0
y_transbord_client3_final_client21_d4;0
x_transbord_client3_final_client22_d1;0
y_transbord_client3_final_client22_d1;1
x_transbord_client3_final_client22_d3;0
y_transbord_client3_final_client22_d3;0
x_transbord_client3_final_client22_d4;0
y_transbord_client3_final_client22_d4;0
x_transbord_client3_final_client23_d1;0
y_transbord_client3_final_client23_d1;1
x_transbord_client3_final_client23_d3;0
y_transbord_client3_final_client23_d3;0
x_transbord_client3_final_client23_d4;0
y_transbord_client3_final_client23_d4;0
x_transbord_client3_final_client24_d1;0
y_transbord_client3_final_client24_d1;1
x_transbord_client3_final_client24_d3;0
y_transbord_client3_final_client24_d3;0
x_transbord_client3_final_client24_d4;0
y_transbord_client3_final_client24_d4;0
x_transbord_client3_final_client25_d1;0
y_transbord_client3_final_client25_d1;1
x_transbord_client3_final_client25_d3;0
y_transbord_client3_final_client25_d3;0
x_transbord_client3_final_client25_d4;0
y_transbord_client3_final_client25_d4;0
x_transbord_client3_final_client26_d1;0
y_transbord_client3_final_client26_d1;1
x_transbord_client3_final_client26_d3;0
y_transbord_client3_final_client26_d3;0
x_transbord_client3_final_client26_d4;0
y_transbord_client3_final_client26_d4;0
x_transbord_client3_final_client27_d1;70,28
y_transbord_client3_final_client27_d1;1
x_transbord_client3_final_client27_d3;0
y_transbord_client3_final_client27_d3;0
x_transbord_client3_final_client27_d4;0
y_transbord_client3_final_client27_d4;0
x_transbord_client3_final_client28_d1;0
y_transbord_client3_final_client28_d1;1
x_transbord_client3_final_client28_d3;0
y_transbord_client3_final_client28_d3;0
x_transbord_client3_final_client28_d4;0
y_transbord_client3_final_client28_d4;0
x_transbord_client3_final_client29_d1;0
y_transbord_client3_final_client29_d1;1
x_transbord_client3_final_client29_d3;0
y_transbord_client3_final_client29_d3;0
x_transbord_client3_final_client29_d4;0
y_transbord_client3_final_client29_d4;0
x_transbord_client3_final_client30_d1;0
y_transbord_client3_final_client30_d1;1
x_transbord_client3_final_client30_d3;0
y_transbord_client3_final_client30_d3;0
x_transbord_client3_final_client30_d4;0
y_transbord_client3_final_client30_d4;0
x_transbord_client4_final_client1_d1;0
y_transbord_client4_final_client1_d1;1
x_transbord_client4_final_client1_d3;0
y_transbord_client4_final_client1_d3;0
x_transbord_client4_final_client1_d4;0
y_transbord_client4_final_client1_d4;0
x_transbord_client4_final_client2_d1;0
y_transbord_client4_final_client2_d1;1
x_transbord_client4_final_client2_d3;0
y_transbord_client4_final_client2_d3;0
x_transbord_client4_final_client2_d4;0
y_transbord_client4_final_client2_d4;0
x_transbord_client4_final_client3_d1;0
y_transbord_client4_final_client3_d1;1
x_transbord_client4_final_client3_d3;0
y_transbord_client4_final_client3_d3;0
x_transbord_client4_final_client3_d4;0
y_transbord_client4_final_client3_d4;0
x_transbord_client4_final_client4_d1;0
y_transbord_client4_final_client4_d1;1
x_transbord_client4_final_client4_d3;0
y_transbord_client4_final_client4_d3;0
x_transbord_client4_final_client4_d4;0
y_transbord_client4_final_client4_d4;0
x_transbord_client4_final_client5_d1;0
y_transbord_client4_final_client5_d1;1
x_transbord_client4_final_client5_d3;0
y_transbord_client4_final_client5_d3;0
x_transbord_client4_final_client5_d4;0
y_transbord_client4_final_client5_d4;0
x_transbord_client4_final_client6_d1;0
y_transbord_client4_final_client6_d1;1
x_transbord_client4_final_client6_d3;0
y_transbord_client4_final_client6_d3;0
x_transbord_client4_final_client6_d4;0
y_transbord_client4_final_client6_d4;0
x_transbord_client4_final_client7_d1;0
y_transbord_client4_final_client7_d1;1
x_transbord_client4_final_client7_d3;0
y_transbord_client4_final_client7_d3;0
x_transbord_client4_final_client7_d4;0
y_transbord_client4_final_client7_d4;0
x_transbord_client4_final_client8_d1;0
y_transbord_client4_final_client8_d1;1
x_transbord_client4_final_client8_d3;0
y_transbord_client4_final_client8_d3;0
x_transbord_client4_final_client8_d4;0
y_transbord_client4_final_client8_d4;0
x_transbord_client4_final_client9_d1;0
y_transbord_client4_final_client9_d1;1
x_transbord_client4_final_client9_d3;0
y_transbord_client4_final_client9_d3;0
x_transbord_client4_final_client9_d4;0
y_transbord_client4_final_client9_d4;0
x_transbord_client4_final_client10_d1;0
y_transbord_client4_final_client10_d1;1
x_transbord_client4_final_client10_d3;0
y_transbord_client4_final_client10_d3;0
x_transbord_client4_final_client10_d4;0
y_transbord_client4_final_client10_d4;0
x_transbord_client4_final_client11_d1;0
y_transbord_client4_final_client11_d1;1
x_transbord_client4_final_client11_d3;0
y_transbord_client4_final_client11_d3;0
x_transbord_client4_final_client11_d4;0
y_transbord_client4_final_client11_d4;0
x_transbord_client4_final_client12_d1;0
y_transbord_client4_final_client12_d1;1
x_transbord_client4_final_client12_d3;0
y_transbord_client4_final_client12_d3;0
x_transbord_client4_final_client12_d4;0
y_transbord_client4_final_client12_d4;0
x_transbord_client4_final_client13_d1;0
y_transbord_client4_final_client13_d1;1
x_transbord_client4_final_client13_d3;0
y_transbord_client4_final_client13_d3;0
x_transbord_client4_final_client13_d4;0
y_transbord_client4_final_client13_d4;0
x_transbord_client4_final_client14_d1;0
y_transbord_client4_final_client14_d1;1
x_transbord_client4_final_client14_d3;0
y_transbord_client4_final_client14_d3;0
x_transbord_client4_final_client14_d4;0
y_transbord_client4_final_client14_d4;0
x_transbord_client4_final_client15_d1;0
y_transbord_client4_final_client15_d1;1
x_transbord_client4_final_client15_d3;0
y_transbord_client4_final_client15_d3;0
x_transbord_client4_final_client15_d4;0
y_transbord_client4_final_client15_d4;0
x_transbord_client4_final_client16_d1;0
y_transbord_client4_final_client16_d1;1
x_transbord_client4_final_client16_d3;0
y_transbord_client4_final_client16_d3;0
x_transbord_client4_final_client16_d4;0
y_transbord_client4_final_client16_d4;0
x_transbord_client4_final_client17_d1;62,52
y_transbord_client4_final_client17_d1;1
x_transbord_client4_final_client17_d3;0
y_transbord_client4_final_client17_d3;0
x_transbord_client4_final_client17_d4;0
y_transbord_client4_final_client17_d4;0
x_transbord_client4_final_client18_d1;0
y_transbord_client4_final_client18_d1;1
x_transbord_client4_final_client18_d3;0
y_transbord_client4_final_client18_d3;0
x_transbord_client4_final_client18_d4;0
y_transbord_client4_final_client18_d4;0
x_transbord_client4_final_client19_d1;0
y_transbord_client4_final_client19_d1;1
x_transbord_client4_final_client19_d3;0
y_transbord_client4_final_client19_d3;0
x_transbord_client4_final_client19_d4;0
y_transbord_client4_final_client19_d4;0
x_transbord_client4_final_client20_d1;0
y_transbord_client4_final_client20_d1;1
x_transbord_client4_final_client20_d3;0
y_transbord_client4_final_client20_d3;0
x_transbord_client4_final_client20_d4;0
y_transbord_client4_final_client20_d4;0
x_transbord_client4_final_client21_d1;0
y_transbord_client4_final_client21_d1;1
x_transbord_client4_final_client21_d3;0
y_transbord_client4_final_client21_d3;0
x_transbord_client4_final_client21_d4;0
y_transbord_client4_final_client21_d4;0
x_transbord_client4_final_client22_d1;0
y_transbord_client4_final_client22_d1;1
x_transbord_client4_final_client22_d3;0
y_transbord_client4_final_client22_d3;0
x_transbord_client4_final_client22_d4;0
y_transbord_client4_final_client22_d4;0
x_transbord_client4_final_client23_d1;0
y_transbord_client4_final_client23_d1;1
x_transbord_client4_final_client23_d3;0
y_transbord_client4_final_client23_d3;0
x_transbord_client4_final_client23_d4;0
y_transbord_client4_final_client23_d4;0
x_transbord_client4_final_client24_d1;0
y_transbord_client4_final_client24_d1;1
x_transbord_client4_final_client24_d3;0
y_transbord_client4_final_client24_d3;0
x_transbord_client4_final_client24_d4;0
y_transbord_client4_final_client24_d4;0
x_transbord_client4_final_client25_d1;0
y_transbord_client4_final_client25_d1;1
x_transbord_client4_final_client25_d3;0
y_transbord_client4_final_client25_d3;0
x_transbord_client4_final_client25_d4;0
y_transbord_client4_final_client25_d4;0
x_transbord_client4_final_client26_d1;0
y_transbord_client4_final_client26_d1;1
x_transbord_client4_final_client26_d3;0
y_transbord_client4_final_client26_d3;0
x_transbord_client4_final_client26_d4;0
y_transbord_client4_final_client26_d4;0
x_transbord_client4_final_client27_d1;0
y_transbord_client4_final_client27_d1;1
x_transbord_client4_final_client27_d3;0
y_transbord_client4_final_client27_d3;0
x_transbord_client4_final_client27_d4;0
y_transbord_client4_final_client27_d4;0
x_transbord_client4_final_client28_d1;0
y_transbord_client4_final_client28_d1;1
x_transbord_client4_final_client28_d3;0
y_transbord_client4_final_client28_d3;0
x_transbord_client4_final_client28_d4;0
y_transbord_client4_final_client28_d4;0
x_transbord_client4_final_client29_d1;44,75
y_transbord_client4_final_client29_d1;1
x_transbord_client4_final_client29_d3;0
y_transbord_client4_final_client29_d3;0
x_transbord_client4_final_client29_d4;0
y_transbord_client4_final_client29_d4;0
x_transbord_client4_final_client30_d1;0
y_transbord_client4_final_client30_d1;1
x_transbord_client4_final_client30_d3;0
y_transbord_client4_final_client30_d3;0
x_transbord_client4_final_client30_d4;0
y_transbord_client4_final_client30_d4;0
x_transbord_client5_final_client1_d1;0
y_transbord_client5_final_client1_d1;1
x_transbord_client5_final_client1_d3;0
y_transbord_client5_final_client1_d3;0
x_transbord_client5_final_client1_d4;0
y_transbord_client5_final_client1_d4;0
x_transbord_client5_final_client2_d1;0
y_transbord_client5_final_client2_d1;1
x_transbord_client5_final_client2_d3;0
y_transbord_client5_final_client2_d3;0
x_transbord_client5_final_client2_d4;0
y_transbord_client5_final_client2_d4;0
x_transbord_client5_final_client3_d1;0
y_transbord_client5_final_client3_d1;1
x_transbord_client5_final_client3_d3;0
y_transbord_client5_final_client3_d3;0
x_transbord_client5_final_client3_d4;0
y_transbord_client5_final_client3_d4;0
x_transbord_client5_final_client4_d1;0
y_transbord_client5_final_client4_d1;1
x_transbord_client5_final_client4_d3;0
y_transbord_client5_final_client4_d3;0
x_transbord_client5_final_client4_d4;0
y_transbord_client5_final_client4_d4;0
x_transbord_client5_final_client5_d1;0
y_transbord_client5_final_client5_d1;1
x_transbord_client5_final_client5_d3;0
y_transbord_client5_final_client5_d3;0
x_transbord_client5_final_client5_d4;0
y_transbord_client5_final_client5_d4;0
x_transbord_client5_final_client6_d1;0
y_transbord_client5_final_client6_d1;1
x_transbord_client5_final_client6_d3;0
y_transbord_client5_final_client6_d3;0
x_transbord_client5_final_client6_d4;0
y_transbord_client5_final_client6_d4;0
x_transbord_client5_final_client7_d1;0
y_transbord_client5_final_client7_d1;1
x_transbord_client5_final_client7_d3;0
y_transbord_client5_final_client7_d3;0
x_transbord_client5_final_client7_d4;0
y_transbord_client5_final_client7_d4;0
x_transbord_client5_final_client8_d1;0
y_transbord_client5_final_client8_d1;1
x_transbord_client5_final_client8_d3;0
y_transbord_client5_final_client8_d3;0
x_transbord_client5_final_client8_d4;0
y_transbord_client5_final_client8_d4;0
x_transbord_client5_final_client9_d1;0
y_transbord_client5_final_client9_d1;1
x_transbord_client5_final_client9_d3;0
y_transbord_client5_final_client9_d3;0
x_transbord_client5_final_client9_d4;0
y_transbord_client5_final_client9_d4;0
x_transbord_client5_final_client10_d1;0
y_transbord_client5_final_client10_d1;1
x_transbord_client5_final_client10_d3;0
y_transbord_client5_final_client10_d3;0
x_transbord_client5_final_client10_d4;0
y_transbord_client5_final_client10_d4;0
x_transbord_client5_final_client11_d1;0
y_transbord_client5_final_client11_d1;1
x_transbord_client5_final_client11_d3;0
y_transbord_client5_final_client11_d3;0
x_transbord_client5_final_client11_d4;0
y_transbord_client5_final_client11_d4;0
x_transbord_client5_final_client12_d1;0
y_transbord_client5_final_client12_d1;1
x_transbord_client5_final_client12_d3;0
y_transbord_client5_final_client12_d3;0
x_transbord_client5_final_client12_d4;0
y_transbord_client5_final_client12_d4;0
x_transbord_client5_final_client13_d1;0
y_transbord_client5_final_client13_d1;1
x_transbord_client5_final_client13_d3;0
y_transbord_client5_final_client13_d3;0
x_transbord_client5_final_client13_d4;0
y_transbord_client5_final_client13_d4;0
x_transbord_client5_final_client14_d1;88,05
y_transbord_client5_final_client14_d1;1
x_transbord_client5_final_client14_d3;0
y_transbord_client5_final_client14_d3;0
x_transbord_client5_final_client14_d4;0
y_transbord_client5_final_client14_d4;0
x_transbord_client5_final_client15_d1;0
y_transbord_client5_final_client15_d1;1
x_transbord_client5_final_client15_d3;0
y_transbord_client5_final_client15_d3;0
x_transbord_client5_final_client15_d4;0
y_transbord_client5_final_client15_d4;0
x_transbord_client5_final_client16_d1;0
y_transbord_client5_final_client16_d1;1
x_transbord_client5_final_client16_d3;0
y_transbord_client5_final_client16_d3;0
x_transbord_client5_final_client16_d4;0
y_transbord_client5_final_client16_d4;0
x_transbord_client5_final_client17_d1;0
y_transbord_client5_final_client17_d1;1
x_transbord_client5_final_client17_d3;0
y_transbord_client5_final_client17_d3;0
x_transbord_client5_final_client17_d4;0
y_transbord_client5_final_client17_d4;0
x_transbord_client5_final_client18_d1;0
y_transbord_client5_final_client18_d1;1
x_transbord_client5_final_client18_d3;0
y_transbord_client5_final_client18_d3;0
x_transbord_client5_final_client18_d4;0
y_transbord_client5_final_client18_d4;0
x_transbord_client5_final_client19_d1;0
y_transbord_client5_final_client19_d1;1
x_transbord_client5_final_client19_d3;0
y_transbord_client5_final_client19_d3;0
x_transbord_client5_final_client19_d4;0
y_transbord_client5_final_client19_d4;0
x_transbord_client5_final_client20_d1;0
y_transbord_client5_final_client20_d1;1
x_transbord_client5_final_client20_d3;0
y_transbord_client5_final_client20_d3;0
x_transbord_client5_final_client20_d4;0
y_transbord_client5_final_client20_d4;0
x_transbord_client5_final_client21_d1;0
y_transbord_client5_final_client21_d1;1
x_transbord_client5_final_client21_d3;0
y_transbord_client5_final_client21_d3;0
x_transbord_client5_final_client21_d4;0
y_transbord_client5_final_client21_d4;0
x_transbord_client5_final_client22_d1;0
y_transbord_client5_final_client22_d1;1
x_transbord_client5_final_client22_d3;0
y_transbord_client5_final_client22_d3;0
x_transbord_client5_final_client22_d4;0
y_transbord_client5_final_client22_d4;0
x_transbord_client5_final_client23_d1;0
y_transbord_client5_final_client23_d1;1
x_transbord_client5_final_client23_d3;0
y_transbord_client5_final_client23_d3;0
x_transbord_client5_final_client23_d4;0
y_transbord_client5_final_client23_d4;0
x_transbord_client5_final_client24_d1;63,29
y_transbord_client5_final_client24_d1;1
x_transbord_client5_final_client24_d3;0
y_transbord_client5_final_client24_d3;0
x_transbord_client5_final_client24_d4;0
y_transbord_client5_final_client24_d4;0
x_transbord_client5_final_client25_d1;0
y_transbord_client5_final_client25_d1;1
x_transbord_client5_final_client25_d3;0
y_transbord_client5_final_client25_d3;0
x_transbord_client5_final_client25_d4;0
y_transbord_client5_final_client25_d4;0
x_transbord_client5_final_client26_d1;0
y_transbord_client5_final_client26_d1;1
x_transbord_client5_final_client26_d3;0
y_transbord_client5_final_client26_d3;0
x_transbord_client5_final_client26_d4;0
y_transbord_client5_final_client26_d4;0
x_transbord_client5_final_client27_d1;0
y_transbord_client5_final_client27_d1;1
x_transbord_client5_final_client27_d3;0
y_transbord_client5_final_client27_d3;0
x_transbord_client5_final_client27_d4;0
y_transbord_client5_final_client27_d4;0
x_transbord_client5_final_client28_d1;0
y_transbord_client5_final_client28_d1;1
x_transbord_client5_final_client28_d3;0
y_transbord_client5_final_client28_d3;0
x_transbord_client5_final_client28_d4;0
y_transbord_client5_final_client28_d4;0
x_transbord_client5_final_client29_d1;0
y_transbord_client5_final_client29_d1;1
x_transbord_client5_final_client29_d3;0
y_transbord_client5_final_client29_d3;0
x_transbord_client5_final_client29_d4;0
y_transbord_client5_final_client29_d4;0
x_transbord_client5_final_client30_d1;0
y_transbord_client5_final_client30_d1;1
x_transbord_client5_final_client30_d3;0
y_transbord_client5_final_client30_d3;0
x_transbord_client5_final_client30_d4;0
y_transbord_client5_final_client30_d4;0
x_transbord_client6_final_client1_d1;0
y_transbord_client6_final_client1_d1;1
x_transbord_client6_final_client1_d3;0
y_transbord_client6_final_client1_d3;0
x_transbord_client6_final_client1_d4;0
y_transbord_client6_final_client1_d4;0
x_transbord_client6_final_client2_d1;0
y_transbord_client6_final_client2_d1;1
x_transbord_client6_final_client2_d3;0
y_transbord_client6_final_client2_d3;0
x_transbord_client6_final_client2_d4;0
y_transbord_client6_final_client2_d4;0
x_transbord_client6_final_client3_d1;77,2199999999997
y_transbord_client6_final_client3_d1;1
x_transbord_client6_final_client3_d3;0
y_transbord_client6_final_client3_d3;0
x_transbord_client6_final_client3_d4;0
y_transbord_client6_final_client3_d4;0
x_transbord_client6_final_client4_d1;58,15
y_transbord_client6_final_client4_d1;1
x_transbord_client6_final_client4_d3;0
y_transbord_client6_final_client4_d3;0
x_transbord_client6_final_client4_d4;0
y_transbord_client6_final_client4_d4;0
x_transbord_client6_final_client5_d1;42,16
y_transbord_client6_final_client5_d1;1
x_transbord_client6_final_client5_d3;0
y_transbord_client6_final_client5_d3;0
x_transbord_client6_final_client5_d4;0
y_transbord_client6_final_client5_d4;0
x_transbord_client6_final_client6_d1;0
y_transbord_client6_final_client6_d1;1
x_transbord_client6_final_client6_d3;0
y_transbord_client6_final_client6_d3;0
x_transbord_client6_final_client6_d4;0
y_transbord_client6_final_client6_d4;0
x_transbord_client6_final_client7_d1;0
y_transbord_client6_final_client7_d1;1
x_transbord_client6_final_client7_d3;0
y_transbord_client6_final_client7_d3;0
x_transbord_client6_final_client7_d4;0
y_transbord_client6_final_client7_d4;0
x_transbord_client6_final_client8_d1;0
y_transbord_client6_final_client8_d1;1
x_transbord_client6_final_client8_d3;0
y_transbord_client6_final_client8_d3;0
x_transbord_client6_final_client8_d4;0
y_transbord_client6_final_client8_d4;0
x_transbord_client6_final_client9_d1;68,59
y_transbord_client6_final_client9_d1;1
x_transbord_client6_final_client9_d3;0
y_transbord_client6_final_client9_d3;0
x_transbord_client6_final_client9_d4;0
y_transbord_client6_final_client9_d4;0
x_transbord_client6_final_client10_d1;71,77
y_transbord_client6_final_client10_d1;1
x_transbord_client6_final_client10_d3;0
y_transbord_client6_final_client10_d3;0
x_transbord_client6_final_client10_d4;0
y_transbord_client6_final_client10_d4;0
x_transbord_client6_final_client11_d1;0
y_transbord_client6_final_client11_d1;1
x_transbord_client6_final_client11_d3;0
y_transbord_client6_final_client11_d3;0
x_transbord_client6_final_client11_d4;0
y_transbord_client6_final_client11_d4;0
x_transbord_client6_final_client12_d1;0
y_transbord_client6_final_client12_d1;1
x_transbord_client6_final_client12_d3;0
y_transbord_client6_final_client12_d3;0
x_transbord_client6_final_client12_d4;0
y_transbord_client6_final_client12_d4;0
x_transbord_client6_final_client13_d1;85,4699999999996
y_transbord_client6_final_client13_d1;1
x_transbord_client6_final_client13_d3;0
y_transbord_client6_final_client13_d3;0
x_transbord_client6_final_client13_d4;0
y_transbord_client6_final_client13_d4;0
x_transbord_client6_final_client14_d1;0
y_transbord_client6_final_client14_d1;1
x_transbord_client6_final_client14_d3;0
y_transbord_client6_final_client14_d3;0
x_transbord_client6_final_client14_d4;0
y_transbord_client6_final_client14_d4;0
x_transbord_client6_final_client15_d1;0
y_transbord_client6_final_client15_d1;1
x_transbord_client6_final_client15_d3;0
y_transbord_client6_final_client15_d3;0
x_transbord_client6_final_client15_d4;0
y_transbord_client6_final_client15_d4;0
x_transbord_client6_final_client16_d1;0
y_transbord_client6_final_client16_d1;1
x_transbord_client6_final_client16_d3;0
y_transbord_client6_final_client16_d3;0
x_transbord_client6_final_client16_d4;0
y_transbord_client6_final_client16_d4;0
x_transbord_client6_final_client17_d1;0
y_transbord_client6_final_client17_d1;1
x_transbord_client6_final_client17_d3;0
y_transbord_client6_final_client17_d3;0
x_transbord_client6_final_client17_d4;0
y_transbord_client6_final_client17_d4;0
x_transbord_client6_final_client18_d1;56,38
y_transbord_client6_final_client18_d1;1
x_transbord_client6_final_client18_d3;0
y_transbord_client6_final_client18_d3;0
x_transbord_client6_final_client18_d4;0
y_transbord_client6_final_client18_d4;0
x_transbord_client6_final_client19_d1;0
y_transbord_client6_final_client19_d1;1
x_transbord_client6_final_client19_d3;0
y_transbord_client6_final_client19_d3;0
x_transbord_client6_final_client19_d4;0
y_transbord_client6_final_client19_d4;0
x_transbord_client6_final_client20_d1;0
y_transbord_client6_final_client20_d1;1
x_transbord_client6_final_client20_d3;0
y_transbord_client6_final_client20_d3;0
x_transbord_client6_final_client20_d4;0
y_transbord_client6_final_client20_d4;0
x_transbord_client6_final_client21_d1;79,14
y_transbord_client6_final_client21_d1;1
x_transbord_client6_final_client21_d3;0
y_transbord_client6_final_client21_d3;0
x_transbord_client6_final_client21_d4;0
y_transbord_client6_final_client21_d4;0
x_transbord_client6_final_client22_d1;65
y_transbord_client6_final_client22_d1;1
x_transbord_client6_final_client22_d3;0
y_transbord_client6_final_client22_d3;0
x_transbord_client6_final_client22_d4;0
y_transbord_client6_final_client22_d4;0
x_transbord_client6_final_client23_d1;0
y_transbord_client6_final_client23_d1;1
x_transbord_client6_final_client23_d3;0
y_transbord_client6_final_client23_d3;0
x_transbord_client6_final_client23_d4;0
y_transbord_client6_final_client23_d4;0
x_transbord_client6_final_client24_d1;0
y_transbord_client6_final_client24_d1;1
x_transbord_client6_final_client24_d3;0
y_transbord_client6_final_client24_d3;0
x_transbord_client6_final_client24_d4;0
y_transbord_client6_final_client24_d4;0
x_transbord_client6_final_client25_d1;0
y_transbord_client6_final_client25_d1;1
x_transbord_client6_final_client25_d3;0
y_transbord_client6_final_client25_d3;0
x_transbord_client6_final_client25_d4;0
y_transbord_client6_final_client25_d4;0
x_transbord_client6_final_client26_d1;0
y_transbord_client6_final_client26_d1;1
x_transbord_client6_final_client26_d3;0
y_transbord_client6_final_client26_d3;0
x_transbord_client6_final_client26_d4;0
y_transbord_client6_final_client26_d4;0
x_transbord_client6_final_client27_d1;0
y_transbord_client6_final_client27_d1;1
x_transbord_client6_final_client27_d3;0
y_transbord_client6_final_client27_d3;0
x_transbord_client6_final_client27_d4;0
y_transbord_client6_final_client27_d4;0
x_transbord_client6_final_client28_d1;0
y_transbord_client6_final_client28_d1;1
x_transbord_client6_final_client28_d3;0
y_transbord_client6_final_client28_d3;0
x_transbord_client6_final_client28_d4;0
y_transbord_client6_final_client28_d4;0
x_transbord_client6_final_client29_d1;0
y_transbord_client6_final_client29_d1;1
x_transbord_client6_final_client29_d3;0
y_transbord_client6_final_client29_d3;0
x_transbord_client6_final_client29_d4;0
y_transbord_client6_final_client29_d4;0
x_transbord_client6_final_client30_d1;0
y_transbord_client6_final_client30_d1;1
