Variables;result
x_pipe13_transbord_client1_d3;0
y_pipe13_transbord_client1_d3;0
x_pipe13_transbord_client1_d4;0
y_pipe13_transbord_client1_d4;0
x_pipe13_transbord_client2_d1;0
y_pipe13_transbord_client2_d1;1
x_pipe13_transbord_client2_d3;0
y_pipe13_transbord_client2_d3;0
x_pipe13_transbord_client2_d4;0
y_pipe13_transbord_client2_d4;0
x_pipe13_transbord_client3_d1;0
y_pipe13_transbord_client3_d1;1
x_pipe13_transbord_client3_d3;0
y_pipe13_transbord_client3_d3;0
x_pipe13_transbord_client3_d4;0
y_pipe13_transbord_client3_d4;0
x_pipe13_transbord_client4_d1;0
y_pipe13_transbord_client4_d1;1
x_pipe13_transbord_client4_d3;0
y_pipe13_transbord_client4_d3;0
x_pipe13_transbord_client4_d4;0
y_pipe13_transbord_client4_d4;0
x_pipe13_transbord_client5_d1;0
y_pipe13_transbord_client5_d1;1
x_pipe13_transbord_client5_d3;0
y_pipe13_transbord_client5_d3;0
x_pipe13_transbord_client5_d4;0
y_pipe13_transbord_client5_d4;0
x_pipe13_transbord_client6_d1;0
y_pipe13_transbord_client6_d1;1
x_pipe13_transbord_client6_d3;0
y_pipe13_transbord_client6_d3;0
x_pipe13_transbord_client6_d4;0
y_pipe13_transbord_client6_d4;0
x_pipe13_transbord_client7_d1;0
y_pipe13_transbord_client7_d1;1
x_pipe13_transbord_client7_d3;0
y_pipe13_transbord_client7_d3;0
x_pipe13_transbord_client7_d4;0
y_pipe13_transbord_client7_d4;0
x_pipe13_transbord_client8_d1;0
y_pipe13_transbord_client8_d1;1
x_pipe13_transbord_client8_d3;0
y_pipe13_transbord_client8_d3;0
x_pipe13_transbord_client8_d4;0
y_pipe13_transbord_client8_d4;0
x_pipe13_transbord_client9_d1;0
y_pipe13_transbord_client9_d1;1
x_pipe13_transbord_client9_d3;0
y_pipe13_transbord_client9_d3;0
x_pipe13_transbord_client9_d4;0
y_pipe13_transbord_client9_d4;0
x_pipe13_transbord_client10_d1;0
y_pipe13_transbord_client10_d1;1
x_pipe13_transbord_client10_d3;0
y_pipe13_transbord_client10_d3;0
x_pipe13_transbord_client10_d4;0
y_pipe13_transbord_client10_d4;0
x_pipe13_transbord_client11_d1;0
y_pipe13_transbord_client11_d1;1
x_pipe13_transbord_client11_d3;0
y_pipe13_transbord_client11_d3;0
x_pipe13_transbord_client11_d4;0
y_pipe13_transbord_client11_d4;0
x_pipe13_transbord_client12_d1;0
y_pipe13_transbord_client12_d1;1
x_pipe13_transbord_client12_d3;0
y_pipe13_transbord_client12_d3;0
x_pipe13_transbord_client12_d4;0
y_pipe13_transbord_client12_d4;0
x_pipe13_transbord_client13_d1;0
y_pipe13_transbord_client13_d1;1
x_pipe13_transbord_client13_d3;0
y_pipe13_transbord_client13_d3;0
x_pipe13_transbord_client13_d4;0
y_pipe13_transbord_client13_d4;0
x_pipe13_transbord_client14_d1;0
y_pipe13_transbord_client14_d1;1
x_pipe13_transbord_client14_d3;0
y_pipe13_transbord_client14_d3;0
x_pipe13_transbord_client14_d4;0
y_pipe13_transbord_client14_d4;0
x_pipe13_transbord_client15_d1;0
y_pipe13_transbord_client15_d1;1
x_pipe13_transbord_client15_d3;0
y_pipe13_transbord_client15_d3;0
x_pipe13_transbord_client15_d4;0
y_pipe13_transbord_client15_d4;0
x_pipe14_transbord_client1_d1;83,4999999999999
y_pipe14_transbord_client1_d1;1
x_pipe14_transbord_client1_d3;0
y_pipe14_transbord_client1_d3;0
x_pipe14_transbord_client1_d4;0
y_pipe14_transbord_client1_d4;0
x_pipe14_transbord_client2_d1;0
y_pipe14_transbord_client2_d1;1
x_pipe14_transbord_client2_d3;0
y_pipe14_transbord_client2_d3;0
x_pipe14_transbord_client2_d4;0
y_pipe14_transbord_client2_d4;0
x_pipe14_transbord_client3_d1;0
y_pipe14_transbord_client3_d1;1
x_pipe14_transbord_client3_d3;0
y_pipe14_transbord_client3_d3;0
x_pipe14_transbord_client3_d4;0
y_pipe14_transbord_client3_d4;0
x_pipe14_transbord_client4_d1;0
y_pipe14_transbord_client4_d1;1
x_pipe14_transbord_client4_d3;0
y_pipe14_transbord_client4_d3;0
x_pipe14_transbord_client4_d4;0
y_pipe14_transbord_client4_d4;0
x_pipe14_transbord_client5_d1;0
y_pipe14_transbord_client5_d1;1
x_pipe14_transbord_client5_d3;0
y_pipe14_transbord_client5_d3;0
x_pipe14_transbord_client5_d4;0
y_pipe14_transbord_client5_d4;0
x_pipe14_transbord_client6_d1;0
y_pipe14_transbord_client6_d1;1
x_pipe14_transbord_client6_d3;0
y_pipe14_transbord_client6_d3;0
x_pipe14_transbord_client6_d4;0
y_pipe14_transbord_client6_d4;0
x_pipe14_transbord_client7_d1;42,4499999999999
y_pipe14_transbord_client7_d1;1
x_pipe14_transbord_client7_d3;0
y_pipe14_transbord_client7_d3;0
x_pipe14_transbord_client7_d4;0
y_pipe14_transbord_client7_d4;0
x_pipe14_transbord_client8_d1;18,2599999999997
y_pipe14_transbord_client8_d1;1
x_pipe14_transbord_client8_d3;0
y_pipe14_transbord_client8_d3;0
x_pipe14_transbord_client8_d4;0
y_pipe14_transbord_client8_d4;0
x_pipe14_transbord_client9_d1;0
y_pipe14_transbord_client9_d1;1
x_pipe14_transbord_client9_d3;0
y_pipe14_transbord_client9_d3;0
x_pipe14_transbord_client9_d4;0
y_pipe14_transbord_client9_d4;0
x_pipe14_transbord_client10_d1;0
y_pipe14_transbord_client10_d1;1
x_pipe14_transbord_client10_d3;0
y_pipe14_transbord_client10_d3;0
x_pipe14_transbord_client10_d4;0
y_pipe14_transbord_client10_d4;0
x_pipe14_transbord_client11_d1;0
y_pipe14_transbord_client11_d1;1
x_pipe14_transbord_client11_d3;0
y_pipe14_transbord_client11_d3;0
x_pipe14_transbord_client11_d4;0
y_pipe14_transbord_client11_d4;0
x_pipe14_transbord_client12_d1;0
y_pipe14_transbord_client12_d1;1
x_pipe14_transbord_client12_d3;0
y_pipe14_transbord_client12_d3;0
x_pipe14_transbord_client12_d4;0
y_pipe14_transbord_client12_d4;0
x_pipe14_transbord_client13_d1;0
y_pipe14_transbord_client13_d1;1
x_pipe14_transbord_client13_d3;0
y_pipe14_transbord_client13_d3;0
x_pipe14_transbord_client13_d4;0
y_pipe14_transbord_client13_d4;0
x_pipe14_transbord_client14_d1;0
y_pipe14_transbord_client14_d1;1
x_pipe14_transbord_client14_d3;0
y_pipe14_transbord_client14_d3;0
x_pipe14_transbord_client14_d4;0
y_pipe14_transbord_client14_d4;0
x_pipe14_transbord_client15_d1;0
y_pipe14_transbord_client15_d1;1
x_pipe14_transbord_client15_d3;0
y_pipe14_transbord_client15_d3;0
x_pipe14_transbord_client15_d4;0
y_pipe14_transbord_client15_d4;0
x_pipe15_transbord_client1_d1;0
y_pipe15_transbord_client1_d1;1
x_pipe15_transbord_client1_d3;0
y_pipe15_transbord_client1_d3;0
x_pipe15_transbord_client1_d4;0
y_pipe15_transbord_client1_d4;0
x_pipe15_transbord_client2_d1;0
y_pipe15_transbord_client2_d1;1
x_pipe15_transbord_client2_d3;0
y_pipe15_transbord_client2_d3;0
x_pipe15_transbord_client2_d4;0
y_pipe15_transbord_client2_d4;0
x_pipe15_transbord_client3_d1;0
y_pipe15_transbord_client3_d1;1
x_pipe15_transbord_client3_d3;0
y_pipe15_transbord_client3_d3;0
x_pipe15_transbord_client3_d4;0
y_pipe15_transbord_client3_d4;0
x_pipe15_transbord_client4_d1;0
y_pipe15_transbord_client4_d1;1
x_pipe15_transbord_client4_d3;0
y_pipe15_transbord_client4_d3;0
x_pipe15_transbord_client4_d4;0
y_pipe15_transbord_client4_d4;0
x_pipe15_transbord_client5_d1;0
y_pipe15_transbord_client5_d1;1
x_pipe15_transbord_client5_d3;0
y_pipe15_transbord_client5_d3;0
x_pipe15_transbord_client5_d4;0
y_pipe15_transbord_client5_d4;0
x_pipe15_transbord_client6_d1;0
y_pipe15_transbord_client6_d1;1
x_pipe15_transbord_client6_d3;0
y_pipe15_transbord_client6_d3;0
x_pipe15_transbord_client6_d4;0
y_pipe15_transbord_client6_d4;0
x_pipe15_transbord_client7_d1;0
y_pipe15_transbord_client7_d1;1
x_pipe15_transbord_client7_d3;0
y_pipe15_transbord_client7_d3;0
x_pipe15_transbord_client7_d4;0
y_pipe15_transbord_client7_d4;0
x_pipe15_transbord_client8_d1;0
y_pipe15_transbord_client8_d1;1
x_pipe15_transbord_client8_d3;0
y_pipe15_transbord_client8_d3;0
x_pipe15_transbord_client8_d4;0
y_pipe15_transbord_client8_d4;0
x_pipe15_transbord_client9_d1;0
y_pipe15_transbord_client9_d1;1
x_pipe15_transbord_client9_d3;0
y_pipe15_transbord_client9_d3;0
x_pipe15_transbord_client9_d4;0
y_pipe15_transbord_client9_d4;0
x_pipe15_transbord_client10_d1;0
y_pipe15_transbord_client10_d1;1
x_pipe15_transbord_client10_d3;0
y_pipe15_transbord_client10_d3;0
x_pipe15_transbord_client10_d4;0
y_pipe15_transbord_client10_d4;0
x_pipe15_transbord_client11_d1;0
y_pipe15_transbord_client11_d1;1
x_pipe15_transbord_client11_d3;0
y_pipe15_transbord_client11_d3;0
x_pipe15_transbord_client11_d4;0
y_pipe15_transbord_client11_d4;0
x_pipe15_transbord_client12_d1;0
y_pipe15_transbord_client12_d1;1
x_pipe15_transbord_client12_d3;0
y_pipe15_transbord_client12_d3;0
x_pipe15_transbord_client12_d4;0
y_pipe15_transbord_client12_d4;0
x_pipe15_transbord_client13_d1;0
y_pipe15_transbord_client13_d1;1
x_pipe15_transbord_client13_d3;0
y_pipe15_transbord_client13_d3;0
x_pipe15_transbord_client13_d4;0
y_pipe15_transbord_client13_d4;0
x_pipe15_transbord_client14_d1;0
y_pipe15_transbord_client14_d1;1
x_pipe15_transbord_client14_d3;0
y_pipe15_transbord_client14_d3;0
x_pipe15_transbord_client14_d4;0
y_pipe15_transbord_client14_d4;0
x_pipe15_transbord_client15_d1;0
y_pipe15_transbord_client15_d1;1
x_pipe15_transbord_client15_d3;0
y_pipe15_transbord_client15_d3;0
x_pipe15_transbord_client15_d4;0
y_pipe15_transbord_client15_d4;0
x_pipe16_transbord_client1_d1;0
y_pipe16_transbord_client1_d1;1
x_pipe16_transbord_client1_d3;0
y_pipe16_transbord_client1_d3;0
x_pipe16_transbord_client1_d4;0
y_pipe16_transbord_client1_d4;0
x_pipe16_transbord_client2_d1;0
y_pipe16_transbord_client2_d1;1
x_pipe16_transbord_client2_d3;0
y_pipe16_transbord_client2_d3;0
x_pipe16_transbord_client2_d4;0
y_pipe16_transbord_client2_d4;0
x_pipe16_transbord_client3_d1;0
y_pipe16_transbord_client3_d1;1
x_pipe16_transbord_client3_d3;0
y_pipe16_transbord_client3_d3;0
x_pipe16_transbord_client3_d4;0
y_pipe16_transbord_client3_d4;0
x_pipe16_transbord_client4_d1;0
y_pipe16_transbord_client4_d1;1
x_pipe16_transbord_client4_d3;0
y_pipe16_transbord_client4_d3;0
x_pipe16_transbord_client4_d4;0
y_pipe16_transbord_client4_d4;0
x_pipe16_transbord_client5_d1;0
y_pipe16_transbord_client5_d1;1
x_pipe16_transbord_client5_d3;0
y_pipe16_transbord_client5_d3;0
x_pipe16_transbord_client5_d4;0
y_pipe16_transbord_client5_d4;0
x_pipe16_transbord_client6_d1;0
y_pipe16_transbord_client6_d1;1
x_pipe16_transbord_client6_d3;0
y_pipe16_transbord_client6_d3;0
x_pipe16_transbord_client6_d4;0
y_pipe16_transbord_client6_d4;0
x_pipe16_transbord_client7_d1;0
y_pipe16_transbord_client7_d1;1
x_pipe16_transbord_client7_d3;0
y_pipe16_transbord_client7_d3;0
x_pipe16_transbord_client7_d4;0
y_pipe16_transbord_client7_d4;0
x_pipe16_transbord_client8_d1;0
y_pipe16_transbord_client8_d1;1
x_pipe16_transbord_client8_d3;0
y_pipe16_transbord_client8_d3;0
x_pipe16_transbord_client8_d4;0
y_pipe16_transbord_client8_d4;0
x_pipe16_transbord_client9_d1;0
y_pipe16_transbord_client9_d1;1
x_pipe16_transbord_client9_d3;0
y_pipe16_transbord_client9_d3;0
x_pipe16_transbord_client9_d4;0
y_pipe16_transbord_client9_d4;0
x_pipe16_transbord_client10_d1;0
y_pipe16_transbord_client10_d1;1
x_pipe16_transbord_client10_d3;0
y_pipe16_transbord_client10_d3;0
x_pipe16_transbord_client10_d4;0
y_pipe16_transbord_client10_d4;0
x_pipe16_transbord_client11_d1;0
y_pipe16_transbord_client11_d1;1
x_pipe16_transbord_client11_d3;0
y_pipe16_transbord_client11_d3;0
x_pipe16_transbord_client11_d4;0
y_pipe16_transbord_client11_d4;0
x_pipe16_transbord_client12_d1;0
y_pipe16_transbord_client12_d1;1
x_pipe16_transbord_client12_d3;0
y_pipe16_transbord_client12_d3;0
x_pipe16_transbord_client12_d4;0
y_pipe16_transbord_client12_d4;0
x_pipe16_transbord_client13_d1;0
y_pipe16_transbord_client13_d1;1
x_pipe16_transbord_client13_d3;0
y_pipe16_transbord_client13_d3;0
x_pipe16_transbord_client13_d4;0
y_pipe16_transbord_client13_d4;0
x_pipe16_transbord_client14_d1;0
y_pipe16_transbord_client14_d1;1
x_pipe16_transbord_client14_d3;0
y_pipe16_transbord_client14_d3;0
x_pipe16_transbord_client14_d4;0
y_pipe16_transbord_client14_d4;0
x_pipe16_transbord_client15_d1;0
y_pipe16_transbord_client15_d1;1
x_pipe16_transbord_client15_d3;0
y_pipe16_transbord_client15_d3;0
x_pipe16_transbord_client15_d4;0
y_pipe16_transbord_client15_d4;0
x_pipe17_transbord_client1_d1;0
y_pipe17_transbord_client1_d1;1
x_pipe17_transbord_client1_d3;0
y_pipe17_transbord_client1_d3;0
x_pipe17_transbord_client1_d4;0
y_pipe17_transbord_client1_d4;0
x_pipe17_transbord_client2_d1;0
y_pipe17_transbord_client2_d1;1
x_pipe17_transbord_client2_d3;0
y_pipe17_transbord_client2_d3;0
x_pipe17_transbord_client2_d4;0
y_pipe17_transbord_client2_d4;0
x_pipe17_transbord_client3_d1;155,42
y_pipe17_transbord_client3_d1;1
x_pipe17_transbord_client3_d3;0
y_pipe17_transbord_client3_d3;0
x_pipe17_transbord_client3_d4;0
y_pipe17_transbord_client3_d4;0
x_pipe17_transbord_client4_d1;91,9900000000002
y_pipe17_transbord_client4_d1;1
x_pipe17_transbord_client4_d3;0
y_pipe17_transbord_client4_d3;0
x_pipe17_transbord_client4_d4;0
y_pipe17_transbord_client4_d4;0
x_pipe17_transbord_client5_d1;0
y_pipe17_transbord_client5_d1;1
x_pipe17_transbord_client5_d3;0
y_pipe17_transbord_client5_d3;0
x_pipe17_transbord_client5_d4;0
y_pipe17_transbord_client5_d4;0
x_pipe17_transbord_client6_d1;0
y_pipe17_transbord_client6_d1;1
x_pipe17_transbord_client6_d3;0
y_pipe17_transbord_client6_d3;0
x_pipe17_transbord_client6_d4;0
y_pipe17_transbord_client6_d4;0
x_pipe17_transbord_client7_d1;0
y_pipe17_transbord_client7_d1;1
x_pipe17_transbord_client7_d3;0
y_pipe17_transbord_client7_d3;0
x_pipe17_transbord_client7_d4;0
y_pipe17_transbord_client7_d4;0
x_pipe17_transbord_client8_d1;0
y_pipe17_transbord_client8_d1;1
x_pipe17_transbord_client8_d3;0
y_pipe17_transbord_client8_d3;0
x_pipe17_transbord_client8_d4;0
y_pipe17_transbord_client8_d4;0
x_pipe17_transbord_client9_d1;0
y_pipe17_transbord_client9_d1;1
x_pipe17_transbord_client9_d3;0
y_pipe17_transbord_client9_d3;0
x_pipe17_transbord_client9_d4;0
y_pipe17_transbord_client9_d4;0
x_pipe17_transbord_client10_d1;0
y_pipe17_transbord_client10_d1;1
x_pipe17_transbord_client10_d3;0
y_pipe17_transbord_client10_d3;0
x_pipe17_transbord_client10_d4;0
y_pipe17_transbord_client10_d4;0
x_pipe17_transbord_client11_d1;0
y_pipe17_transbord_client11_d1;1
x_pipe17_transbord_client11_d3;0
y_pipe17_transbord_client11_d3;0
x_pipe17_transbord_client11_d4;0
y_pipe17_transbord_client11_d4;0
x_pipe17_transbord_client12_d1;223,059999999999
y_pipe17_transbord_client12_d1;1
x_pipe17_transbord_client12_d3;0
y_pipe17_transbord_client12_d3;0
x_pipe17_transbord_client12_d4;0
y_pipe17_transbord_client12_d4;0
x_pipe17_transbord_client13_d1;0
y_pipe17_transbord_client13_d1;1
x_pipe17_transbord_client13_d3;0
y_pipe17_transbord_client13_d3;0
x_pipe17_transbord_client13_d4;0
y_pipe17_transbord_client13_d4;0
x_pipe17_transbord_client14_d1;0
y_pipe17_transbord_client14_d1;1
x_pipe17_transbord_client14_d3;0
y_pipe17_transbord_client14_d3;0
x_pipe17_transbord_client14_d4;0
y_pipe17_transbord_client14_d4;0
x_pipe17_transbord_client15_d1;0
y_pipe17_transbord_client15_d1;1
x_pipe17_transbord_client15_d3;0
y_pipe17_transbord_client15_d3;0
x_pipe17_transbord_client15_d4;0
y_pipe17_transbord_client15_d4;0
x_pipe18_transbord_client1_d1;0
y_pipe18_transbord_client1_d1;1
x_pipe18_transbord_client1_d3;0
y_pipe18_transbord_client1_d3;0
x_pipe18_transbord_client1_d4;0
y_pipe18_transbord_client1_d4;0
x_pipe18_transbord_client2_d1;0
y_pipe18_transbord_client2_d1;1
x_pipe18_transbord_client2_d3;0
y_pipe18_transbord_client2_d3;0
x_pipe18_transbord_client2_d4;0
y_pipe18_transbord_client2_d4;0
x_pipe18_transbord_client3_d1;0
y_pipe18_transbord_client3_d1;1
x_pipe18_transbord_client3_d3;0
y_pipe18_transbord_client3_d3;0
x_pipe18_transbord_client3_d4;0
y_pipe18_transbord_client3_d4;0
x_pipe18_transbord_client4_d1;0
y_pipe18_transbord_client4_d1;1
x_pipe18_transbord_client4_d3;0
y_pipe18_transbord_client4_d3;0
x_pipe18_transbord_client4_d4;0
y_pipe18_transbord_client4_d4;0
x_pipe18_transbord_client5_d1;0
y_pipe18_transbord_client5_d1;1
x_pipe18_transbord_client5_d3;0
y_pipe18_transbord_client5_d3;0
x_pipe18_transbord_client5_d4;0
y_pipe18_transbord_client5_d4;0
x_pipe18_transbord_client6_d1;0
y_pipe18_transbord_client6_d1;1
x_pipe18_transbord_client6_d3;0
y_pipe18_transbord_client6_d3;0
x_pipe18_transbord_client6_d4;0
y_pipe18_transbord_client6_d4;0
x_pipe18_transbord_client7_d1;0
y_pipe18_transbord_client7_d1;1
x_pipe18_transbord_client7_d3;0
y_pipe18_transbord_client7_d3;0
x_pipe18_transbord_client7_d4;0
y_pipe18_transbord_client7_d4;0
x_pipe18_transbord_client8_d1;0
y_pipe18_transbord_client8_d1;1
x_pipe18_transbord_client8_d3;0
y_pipe18_transbord_client8_d3;0
x_pipe18_transbord_client8_d4;0
y_pipe18_transbord_client8_d4;0
x_pipe18_transbord_client9_d1;0
y_pipe18_transbord_client9_d1;1
x_pipe18_transbord_client9_d3;0
y_pipe18_transbord_client9_d3;0
x_pipe18_transbord_client9_d4;0
y_pipe18_transbord_client9_d4;0
x_pipe18_transbord_client10_d1;0
y_pipe18_transbord_client10_d1;1
x_pipe18_transbord_client10_d3;0
y_pipe18_transbord_client10_d3;0
x_pipe18_transbord_client10_d4;0
y_pipe18_transbord_client10_d4;0
x_pipe18_transbord_client11_d1;0
y_pipe18_transbord_client11_d1;1
x_pipe18_transbord_client11_d3;0
y_pipe18_transbord_client11_d3;0
x_pipe18_transbord_client11_d4;0
y_pipe18_transbord_client11_d4;0
x_pipe18_transbord_client12_d1;0
y_pipe18_transbord_client12_d1;1
x_pipe18_transbord_client12_d3;0
y_pipe18_transbord_client12_d3;0
x_pipe18_transbord_client12_d4;0
y_pipe18_transbord_client12_d4;0
x_pipe18_transbord_client13_d1;0
y_pipe18_transbord_client13_d1;1
x_pipe18_transbord_client13_d3;0
y_pipe18_transbord_client13_d3;0
x_pipe18_transbord_client13_d4;0
y_pipe18_transbord_client13_d4;0
x_pipe18_transbord_client14_d1;0
y_pipe18_transbord_client14_d1;1
x_pipe18_transbord_client14_d3;0
y_pipe18_transbord_client14_d3;0
x_pipe18_transbord_client14_d4;0
y_pipe18_transbord_client14_d4;0
x_pipe18_transbord_client15_d1;0
y_pipe18_transbord_client15_d1;1
x_pipe18_transbord_client15_d3;0
y_pipe18_transbord_client15_d3;0
x_pipe18_transbord_client15_d4;0
y_pipe18_transbord_client15_d4;0
x_pipe19_transbord_client1_d1;0
y_pipe19_transbord_client1_d1;1
x_pipe19_transbord_client1_d3;0
y_pipe19_transbord_client1_d3;0
x_pipe19_transbord_client1_d4;0
y_pipe19_transbord_client1_d4;0
x_pipe19_transbord_client2_d1;0
y_pipe19_transbord_client2_d1;1
x_pipe19_transbord_client2_d3;0
y_pipe19_transbord_client2_d3;0
x_pipe19_transbord_client2_d4;0
y_pipe19_transbord_client2_d4;0
x_pipe19_transbord_client3_d1;0
y_pipe19_transbord_client3_d1;1
x_pipe19_transbord_client3_d3;0
y_pipe19_transbord_client3_d3;0
x_pipe19_transbord_client3_d4;0
y_pipe19_transbord_client3_d4;0
x_pipe19_transbord_client4_d1;0
y_pipe19_transbord_client4_d1;1
x_pipe19_transbord_client4_d3;0
y_pipe19_transbord_client4_d3;0
x_pipe19_transbord_client4_d4;0
y_pipe19_transbord_client4_d4;0
x_pipe19_transbord_client5_d1;0
y_pipe19_transbord_client5_d1;1
x_pipe19_transbord_client5_d3;0
y_pipe19_transbord_client5_d3;0
x_pipe19_transbord_client5_d4;0
y_pipe19_transbord_client5_d4;0
x_pipe19_transbord_client6_d1;0
y_pipe19_transbord_client6_d1;1
x_pipe19_transbord_client6_d3;0
y_pipe19_transbord_client6_d3;0
x_pipe19_transbord_client6_d4;0
y_pipe19_transbord_client6_d4;0
x_pipe19_transbord_client7_d1;0
y_pipe19_transbord_client7_d1;1
x_pipe19_transbord_client7_d3;0
y_pipe19_transbord_client7_d3;0
x_pipe19_transbord_client7_d4;0
y_pipe19_transbord_client7_d4;0
x_pipe19_transbord_client8_d1;0
y_pipe19_transbord_client8_d1;1
x_pipe19_transbord_client8_d3;0
y_pipe19_transbord_client8_d3;0
x_pipe19_transbord_client8_d4;0
y_pipe19_transbord_client8_d4;0
x_pipe19_transbord_client9_d1;0
y_pipe19_transbord_client9_d1;1
x_pipe19_transbord_client9_d3;0
y_pipe19_transbord_client9_d3;0
x_pipe19_transbord_client9_d4;0
y_pipe19_transbord_client9_d4;0
x_pipe19_transbord_client10_d1;0
y_pipe19_transbord_client10_d1;1
x_pipe19_transbord_client10_d3;0
y_pipe19_transbord_client10_d3;0
x_pipe19_transbord_client10_d4;0
y_pipe19_transbord_client10_d4;0
x_pipe19_transbord_client11_d1;0
y_pipe19_transbord_client11_d1;1
x_pipe19_transbord_client11_d3;0
y_pipe19_transbord_client11_d3;0
x_pipe19_transbord_client11_d4;0
y_pipe19_transbord_client11_d4;0
x_pipe19_transbord_client12_d1;0
y_pipe19_transbord_client12_d1;1
x_pipe19_transbord_client12_d3;0
y_pipe19_transbord_client12_d3;0
x_pipe19_transbord_client12_d4;0
y_pipe19_transbord_client12_d4;0
x_pipe19_transbord_client13_d1;0
y_pipe19_transbord_client13_d1;1
x_pipe19_transbord_client13_d3;0
y_pipe19_transbord_client13_d3;0
x_pipe19_transbord_client13_d4;0
y_pipe19_transbord_client13_d4;0
x_pipe19_transbord_client14_d1;0
y_pipe19_transbord_client14_d1;1
x_pipe19_transbord_client14_d3;0
y_pipe19_transbord_client14_d3;0
x_pipe19_transbord_client14_d4;0
y_pipe19_transbord_client14_d4;0
x_pipe19_transbord_client15_d1;0
y_pipe19_transbord_client15_d1;1
x_pipe19_transbord_client15_d3;0
y_pipe19_transbord_client15_d3;0
x_pipe19_transbord_client15_d4;0
y_pipe19_transbord_client15_d4;0
x_transbord_client1_final_client1_d1;0
y_transbord_client1_final_client1_d1;1
x_transbord_client1_final_client1_d3;0
y_transbord_client1_final_client1_d3;0
x_transbord_client1_final_client1_d4;0
y_transbord_client1_final_client1_d4;0
x_transbord_client1_final_client2_d1;0
y_transbord_client1_final_client2_d1;1
x_transbord_client1_final_client2_d3;0
y_transbord_client1_final_client2_d3;0
x_transbord_client1_final_client2_d4;0
y_transbord_client1_final_client2_d4;0
x_transbord_client1_final_client3_d1;0
y_transbord_client1_final_client3_d1;1
x_transbord_client1_final_client3_d3;0
y_transbord_client1_final_client3_d3;0
x_transbord_client1_final_client3_d4;0
y_transbord_client1_final_client3_d4;0
x_transbord_client1_final_client4_d1;0
y_transbord_client1_final_client4_d1;1
x_transbord_client1_final_client4_d3;0
y_transbord_client1_final_client4_d3;0
x_transbord_client1_final_client4_d4;0
y_transbord_client1_final_client4_d4;0
x_transbord_client1_final_client5_d1;0
y_transbord_client1_final_client5_d1;1
x_transbord_client1_final_client5_d3;0
y_transbord_client1_final_client5_d3;0
x_transbord_client1_final_client5_d4;0
y_transbord_client1_final_client5_d4;0
x_transbord_client1_final_client6_d1;0
y_transbord_client1_final_client6_d1;1
x_transbord_client1_final_client6_d3;0
y_transbord_client1_final_client6_d3;0
x_transbord_client1_final_client6_d4;0
y_transbord_client1_final_client6_d4;0
x_transbord_client1_final_client7_d1;0
y_transbord_client1_final_client7_d1;1
x_transbord_client1_final_client7_d3;0
y_transbord_client1_final_client7_d3;0
x_transbord_client1_final_client7_d4;0
y_transbord_client1_final_client7_d4;0
x_transbord_client1_final_client8_d1;0
y_transbord_client1_final_client8_d1;1
x_transbord_client1_final_client8_d3;0
y_transbord_client1_final_client8_d3;0
x_transbord_client1_final_client8_d4;0
y_transbord_client1_final_client8_d4;0
x_transbord_client1_final_client9_d1;0
y_transbord_client1_final_client9_d1;1
x_transbord_client1_final_client9_d3;0
y_transbord_client1_final_client9_d3;0
x_transbord_client1_final_client9_d4;0
y_transbord_client1_final_client9_d4;0
x_transbord_client1_final_client10_d1;0
y_transbord_client1_final_client10_d1;1
x_transbord_client1_final_client10_d3;0
y_transbord_client1_final_client10_d3;0
x_transbord_client1_final_client10_d4;0
y_transbord_client1_final_client10_d4;0
x_transbord_client1_final_client11_d1;0
y_transbord_client1_final_client11_d1;1
x_transbord_client1_final_client11_d3;0
y_transbord_client1_final_client11_d3;0
x_transbord_client1_final_client11_d4;0
y_transbord_client1_final_client11_d4;0
x_transbord_client1_final_client12_d1;0
y_transbord_client1_final_client12_d1;1
x_transbord_client1_final_client12_d3;0
y_transbord_client1_final_client12_d3;0
x_transbord_client1_final_client12_d4;0
y_transbord_client1_final_client12_d4;0
x_transbord_client1_final_client13_d1;83,5
y_transbord_client1_final_client13_d1;1
x_transbord_client1_final_client13_d3;0
y_transbord_client1_final_client13_d3;0
x_transbord_client1_final_client13_d4;0
y_transbord_client1_final_client13_d4;0
x_transbord_client1_final_client14_d1;0
y_transbord_client1_final_client14_d1;1
x_transbord_client1_final_client14_d3;0
y_transbord_client1_final_client14_d3;0
x_transbord_client1_final_client14_d4;0
y_transbord_client1_final_client14_d4;0
x_transbord_client1_final_client15_d1;0
y_transbord_client1_final_client15_d1;1
x_transbord_client1_final_client15_d3;0
y_transbord_client1_final_client15_d3;0
x_transbord_client1_final_client15_d4;0
y_transbord_client1_final_client15_d4;0
x_transbord_client1_final_client16_d1;0
y_transbord_client1_final_client16_d1;1
x_transbord_client1_final_client16_d3;0
y_transbord_client1_final_client16_d3;0
x_transbord_client1_final_client16_d4;0
y_transbord_client1_final_client16_d4;0
x_transbord_client1_final_client17_d1;0
y_transbord_client1_final_client17_d1;1
x_transbord_client1_final_client17_d3;0
y_transbord_client1_final_client17_d3;0
x_transbord_client1_final_client17_d4;0
y_transbord_client1_final_client17_d4;0
x_transbord_client1_final_client18_d1;0
y_transbord_client1_final_client18_d1;1
x_transbord_client1_final_client18_d3;0
y_transbord_client1_final_client18_d3;0
